CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,EngagementProfile,BalanceGroup,SalaryGroup,SalaryBalanceRatio,RelationshipStrengthIndex,StickyProfile
15659420,Foley,659,Spain,Male,32,3,107594.11,2,1,1,102416.84,0,Active Engaged (Multi-Product),High,High,0.9518726269251455,64.28835907040983,Sticky Elite
15593365,Shih,762,Spain,Male,39,2,81273.13,1,1,1,18719.67,0,Active Low-Product,High,Low,0.23032753472722498,54.489288509529906,Sticky Active
15777352,Ikedinachukwu,568,Spain,Female,32,7,169399.6,1,1,0,61936.22,0,Inactive Premium,Very High,Medium,0.365619838418518,45.5017293575252,At-Risk Premium
15812007,Power,670,Spain,Male,25,6,0.0,2,1,1,78358.94,0,Active Engaged (Multi-Product),Zero Balance,Medium,78358.94,67.5,Sticky Elite
15625461,Amos,613,France,Female,45,1,187841.99,2,1,1,147224.27,0,Active Engaged (Multi-Product),Very High,High,0.7837623858095529,62.486784375281616,Sticky Elite
15739438,Reed,539,France,Male,30,0,0.0,2,1,0,160979.66,0,Inactive Disengaged,Zero Balance,Very High,160979.66,27.5,High Churn Risk
15611759,Simmons,850,Spain,Female,57,8,126776.3,2,1,1,132298.49,0,Active Engaged (Multi-Product),Very High,High,1.0435503043525929,77.55290016356841,Sticky Elite
15661629,Ricci,522,Spain,Male,34,9,126436.29,1,1,0,174248.52,1,Inactive Disengaged,Very High,Very High,1.378141844071476,48.789348446215755,High Churn Risk
15633950,Yen,737,France,Male,41,1,101960.74,1,1,1,123547.28,0,Active Low-Product,High,High,1.2117023503129702,52.81383085658404,Sticky Active
15592386,Campbell,520,France,Male,58,3,0.0,2,0,1,32790.02,0,Active Engaged (Multi-Product),Zero Balance,Low,32790.02,45.0,Sticky Multi-Product
15803716,West,706,Spain,Male,28,3,0.0,2,0,1,181543.67,0,Active Engaged (Multi-Product),Zero Balance,Very High,181543.67,45.0,Sticky Multi-Product
15696674,Robinson,643,Germany,Female,45,2,150842.93,1,0,1,2319.96,1,Active Low-Product,Very High,Low,0.015379869776662542,42.262119502384415,High Churn Risk
15706365,Bianchi,648,France,Female,50,9,102535.57,1,1,1,189543.19,0,Active Low-Product,High,Very High,1.8485423298243737,72.83674175239835,Sticky Active
15745088,Chen,443,Germany,Female,29,9,99027.61,2,1,0,10940.4,0,Inactive Disengaged,High,Low,0.11047716412458986,53.94692562227158,High Churn Risk
15676715,Madukaego,640,France,Male,68,9,0.0,2,1,1,199493.38,0,Active Engaged (Multi-Product),Zero Balance,Very High,199493.38,75.0,Sticky Elite
15613085,Ibrahimova,628,Spain,Female,33,3,0.0,1,1,1,188193.25,0,Active Low-Product,Zero Balance,Very High,188193.25,53.75,Sticky Active
15633537,Nolan,540,Germany,Female,42,9,87271.41,2,1,0,172572.64,0,Inactive Disengaged,High,Very High,1.977402022013601,53.4783608755252,High Churn Risk
15594720,Scott,460,Germany,Female,35,8,102742.91,2,1,1,189339.6,0,Active Engaged (Multi-Product),High,Very High,1.8428303925750928,76.59500566544767,Sticky Elite
15684042,Blair,636,Germany,Male,34,2,40105.51,2,0,1,53512.16,0,Active Engaged (Multi-Product),Low,Medium,1.334251222557136,44.09847809124414,Sticky Multi-Product
15583303,Monaldo,593,France,Female,29,2,152265.43,1,1,0,34004.44,0,Inactive Premium,Very High,Low,0.22332197582881536,32.31881582876936,At-Risk Premium
15611579,Sutherland,801,Spain,Male,42,4,141947.67,1,1,1,10598.29,0,Active Low-Product,Very High,Low,0.0746628341075686,61.907582726118,Sticky Active
15774696,Cole,640,Germany,Female,75,1,106307.91,2,0,1,113428.77,0,Active Engaged (Multi-Product),High,High,1.0669733139019109,44.23709522858464,Sticky Multi-Product
15694506,Briggs,611,Germany,Male,31,0,107884.81,2,1,1,183487.98,0,Active Engaged (Multi-Product),High,Very High,1.700761017598144,56.79994544797053,Sticky Multi-Product
15688074,Gregory,802,Germany,Male,31,1,125013.72,1,1,1,187658.09,0,Active Low-Product,Very High,Very High,1.5010879518827862,53.73264932985341,Sticky Active
15759537,Bianchi,717,Germany,Male,35,7,58469.37,2,1,1,172459.39,0,Active Engaged (Multi-Product),High,Very High,2.949517678783288,72.33040315292955,Sticky Elite
15758449,Angelo,769,France,Female,39,8,0.0,1,0,1,21016.0,0,Active Low-Product,Zero Balance,Low,21016.0,51.25,Sticky Active
15583456,Gardiner,745,Germany,Male,45,10,117231.63,3,1,1,122381.02,1,Active Engaged (Multi-Product),High,High,1.0439160155325355,88.42247996985549,Sticky Elite
15667871,Kerr,572,Spain,Male,35,4,152390.26,1,1,0,128123.66,0,Inactive Premium,Very High,High,0.8407546469528502,37.323791155604255,At-Risk Premium
15677371,Ko,629,Spain,Female,30,2,34013.63,1,1,0,19570.63,0,Inactive Disengaged,Low,Low,0.5753591910304479,27.605675126901126,High Churn Risk
15629677,Distefano,687,Spain,Female,39,2,0.0,3,0,0,188150.6,1,Inactive Disengaged,Zero Balance,Very High,188150.6,23.75,High Churn Risk
15713578,Farrell,483,France,Female,50,9,0.0,2,1,1,111020.24,0,Active Engaged (Multi-Product),Zero Balance,High,111020.24,75.0,Sticky Elite
15591509,Milano,690,France,Male,36,7,101583.11,2,1,0,123775.15,0,Inactive Disengaged,High,High,1.2184499130818787,49.04877972566471,High Churn Risk
15568240,Ting,492,Germany,Female,30,10,77168.87,2,0,1,146700.22,0,Active Engaged (Multi-Product),High,High,1.9010038503369258,65.5757057576644,Sticky Elite
15622993,Boyd,709,Germany,Male,28,8,124695.72,2,1,0,145251.35,0,Inactive Disengaged,High,High,1.1648369740599431,52.46997486110795,High Churn Risk
15689294,Onyemaechi,705,Germany,Male,44,3,105934.96,1,1,0,82463.69,0,Inactive Disengaged,High,Medium,0.778429628617138,32.9722306275827,High Churn Risk
15720910,Black,560,France,Female,66,9,0.0,1,1,1,15928.49,0,Active Low-Product,Zero Balance,Low,15928.49,68.75,Sticky Active
15721181,Oliver,611,Spain,Male,46,6,0.0,2,1,0,45886.33,0,Inactive Disengaged,Zero Balance,Low,45886.33,42.5,High Churn Risk
15776433,Greco,730,Spain,Male,62,2,0.0,2,1,1,186489.95,0,Active Engaged (Multi-Product),Zero Balance,Very High,186489.95,57.5,Sticky Multi-Product
15748936,Whitehead,709,Spain,Female,45,2,0.0,2,0,1,162922.65,0,Active Engaged (Multi-Product),Zero Balance,Very High,162922.65,42.5,Sticky Multi-Product
15717225,Ikemefuna,544,France,Female,21,10,161525.96,2,1,0,9262.77,0,Inactive Premium,Very High,Low,0.05734504010971296,58.93791110566047,At-Risk Premium
15685226,Morrison,712,Germany,Female,29,7,147199.07,1,1,1,84932.4,0,Active Low-Product,Very High,Medium,0.576986138661483,69.61688683042586,Sticky Active
15785611,Onyeoruru,752,Germany,Male,38,3,183102.29,1,1,1,71557.12,0,Active Low-Product,Very High,Medium,0.3908019347986592,61.047875005744366,Sticky Active
15573456,Cunningham,648,Spain,Male,46,9,127209.0,2,1,0,77405.95,1,Inactive Disengaged,Very High,Medium,0.6084895055420171,55.070146209562616,High Churn Risk
15684548,Demidov,556,Spain,Male,38,8,0.0,2,0,0,417.41,1,Inactive Disengaged,Zero Balance,Low,417.41,32.5,High Churn Risk
15620505,Celis,594,Spain,Female,24,0,97378.54,1,1,1,71405.17,0,Active Low-Product,High,Medium,0.7332666595056826,50.13119893618959,Sticky Active
15807432,Cheng,645,Germany,Female,37,2,136925.09,2,0,1,153400.24,0,Active Engaged (Multi-Product),Very High,Very High,1.1203141782548527,47.95739865935209,Sticky Multi-Product
15584766,Knight,557,France,Male,33,3,54503.55,1,1,1,371.05,0,Active Low-Product,High,Low,0.006807688532425274,55.9223381792185,Sticky Active
15612187,Morin,547,Germany,Male,32,8,155726.85,1,1,0,67789.99,0,Inactive Premium,Very High,Medium,0.435310639683268,47.45677702249547,At-Risk Premium
15762218,Mills,701,France,Female,39,9,0.0,2,0,1,145894.9,0,Active Engaged (Multi-Product),Zero Balance,High,145894.9,60.0,Sticky Multi-Product
15646372,Outhwaite,616,France,Female,66,1,135842.41,1,1,0,183840.51,1,Inactive Premium,Very High,Very High,1.3533266722323887,29.164246477524003,At-Risk Premium
15690452,Tung,605,France,Male,52,1,63349.75,1,1,0,108887.44,0,Inactive Disengaged,High,High,1.7188026976791908,26.274919579897958,High Churn Risk
15747795,Pai,593,Germany,Female,38,4,129499.42,1,1,1,154071.27,0,Active Low-Product,Very High,Very High,1.1897356780773374,61.41143506712227,Sticky Active
15781589,Carpenter,751,Spain,Male,52,8,0.0,2,0,1,179291.85,0,Active Engaged (Multi-Product),Zero Balance,Very High,179291.85,57.5,Sticky Multi-Product
15732674,Fennell,443,Spain,Male,36,6,70438.01,2,0,1,56937.43,0,Active Engaged (Multi-Product),High,Medium,0.8083224054398267,55.307435082507006,Sticky Multi-Product
15642291,Fontaine,685,France,Male,23,8,0.0,2,1,1,112239.03,0,Active Engaged (Multi-Product),Zero Balance,High,112239.03,72.5,Sticky Elite
15692761,Pratt,718,France,Male,36,9,0.0,1,1,0,45909.87,0,Inactive Disengaged,Zero Balance,Low,45909.87,43.75,High Churn Risk
15578045,Mitchell,538,Spain,Female,49,9,141434.04,1,0,0,173779.25,1,Inactive Premium,Very High,Very High,1.2286859748475343,34.38711106768489,At-Risk Premium
15745354,Franklin,611,Spain,Female,37,4,0.0,2,1,0,125696.26,0,Inactive Disengaged,Zero Balance,High,125696.26,37.5,High Churn Risk
15701376,K'ung,668,Germany,Male,37,10,152958.29,2,1,1,159585.61,0,Active Engaged (Multi-Product),Very High,Very High,1.043320807778331,83.59643102504288,Sticky Elite
15691625,Ko,537,Germany,Female,41,3,138306.34,1,1,0,106761.47,0,Inactive Premium,Very High,High,0.7719147082143291,34.26245089191392,At-Risk Premium
15566594,McKenzie,709,Spain,Male,23,10,0.0,2,0,0,129590.18,0,Inactive Disengaged,Zero Balance,High,129590.18,37.5,High Churn Risk
15760431,Pino,850,France,Male,38,1,0.0,2,1,1,80006.65,0,Active Engaged (Multi-Product),Zero Balance,Medium,80006.65,55.0,Sticky Multi-Product
15686302,Fisk,745,Spain,Female,31,3,124328.84,1,1,1,140451.52,0,Active Low-Product,High,High,1.1296686298317442,58.70535219100313,Sticky Active
15801559,Chiang,693,Germany,Female,41,9,181461.48,3,1,1,187929.43,1,Active Engaged (Multi-Product),Very High,Very High,1.0356379456513545,88.4824775369952,Sticky Elite
15810432,Moseley,795,Spain,Male,35,8,0.0,2,1,0,167155.36,0,Inactive Disengaged,Zero Balance,Very High,167155.36,47.5,High Churn Risk
15809616,Hsiung,626,Spain,Male,26,8,0.0,2,0,0,191420.71,0,Inactive Disengaged,Zero Balance,Very High,191420.71,32.5,High Churn Risk
15720559,Heath,487,Germany,Female,61,5,110368.03,1,0,0,11384.45,1,Inactive Disengaged,High,Low,0.10314895401363952,23.14891870041737,High Churn Risk
15695632,Dellucci,556,France,Female,39,9,89588.35,1,1,1,94898.1,0,Active Low-Product,High,Medium,1.0592564852853603,72.32070673595004,Sticky Active
15659843,Li,643,France,Female,46,6,0.0,2,0,0,106781.59,0,Inactive Disengaged,Zero Balance,High,106781.59,27.5,High Churn Risk
15615624,De Salis,605,France,Female,28,6,0.0,2,0,0,159508.52,0,Inactive Disengaged,Zero Balance,Very High,159508.52,27.5,High Churn Risk
15810418,T'ang,756,Germany,Female,60,3,115924.89,1,1,0,93524.19,1,Inactive Disengaged,High,Medium,0.8067584385161934,33.37039746894845,High Churn Risk
15716186,Richardson,586,France,Female,38,2,0.0,2,1,0,87168.46,0,Inactive Disengaged,Zero Balance,Medium,87168.46,32.5,High Churn Risk
15674551,Fitch,535,Germany,Male,40,7,111756.5,1,1,0,8128.32,1,Inactive Disengaged,High,Low,0.07273176296892826,43.204258699219274,High Churn Risk
15622834,Stevenson,678,France,Female,35,4,0.0,1,1,0,125518.32,0,Inactive Disengaged,Zero Balance,High,125518.32,31.25,High Churn Risk
15566111,Estes,596,France,Male,39,9,0.0,1,1,0,48963.59,0,Inactive Disengaged,Zero Balance,Low,48963.59,43.75,High Churn Risk
15784597,Lattimore,648,France,Male,26,9,162923.85,1,1,0,98368.24,0,Inactive Premium,Very High,Medium,0.6037644963306703,50.24362655570634,At-Risk Premium
15652883,Chung,492,Germany,Male,39,10,124576.65,2,1,0,148584.61,0,Inactive Disengaged,High,High,1.1927067977281638,57.46522910955599,High Churn Risk
15806964,Utz,702,France,Male,45,0,80793.58,1,1,1,27474.81,0,Active Low-Product,High,Low,0.3400575880213747,49.470175171520836,High Churn Risk
15576313,Wei,486,Germany,Female,40,9,71340.09,1,1,0,76192.21,0,Inactive Disengaged,High,Medium,1.0679989610475535,46.59338912265135,High Churn Risk
15806467,Boyle,568,Germany,Male,40,1,99282.63,1,0,0,134600.94,1,Inactive Disengaged,High,High,1.3557213812589246,12.707089908496314,High Churn Risk
15597602,Nwachinemelu,619,Germany,Male,57,3,137946.39,1,1,1,72467.99,1,Active Low-Product,Very High,Medium,0.5253306351066156,59.248104429571384,Sticky Active
15743040,Kuznetsova,724,Germany,Male,41,2,127892.57,2,0,1,199645.45,0,Active Engaged (Multi-Product),Very High,Very High,1.5610280485563113,47.597391135978754,Sticky Multi-Product
15705521,Pisani,548,Germany,Female,33,0,101084.36,1,1,0,42749.85,0,Inactive Disengaged,High,Low,0.42290842116009675,25.27890113671252,High Churn Risk
15595039,Manna,545,Germany,Female,37,8,114754.08,1,1,0,136050.44,1,Inactive Disengaged,High,High,1.1855722639904047,45.82373270557779,High Churn Risk
15799384,Collier,683,France,Male,33,8,0.0,1,0,0,73564.44,0,Inactive Disengaged,Zero Balance,Medium,73564.44,26.25,High Churn Risk
15581197,Ricci,762,France,Female,51,3,99286.98,1,0,1,85578.63,0,Active Low-Product,High,Medium,0.861923366755976,42.70726328566312,High Churn Risk
15693737,Carr,627,Germany,Female,30,4,79871.02,2,1,0,129826.89,0,Inactive Disengaged,High,High,1.6254364169079485,40.68340486370383,High Churn Risk
15624623,Hs?,516,France,Male,35,10,104088.59,2,0,0,119666.0,0,Inactive Disengaged,High,High,1.1496442631775186,41.648640190923736,High Churn Risk
15783501,Findlay,800,France,Female,38,2,168190.33,2,1,0,68052.08,0,Inactive Premium,Very High,Medium,0.40461110569730324,39.2035317008591,At-Risk Premium
15690134,Hughes,464,Germany,Female,42,3,85679.25,1,1,1,164104.74,0,Active Low-Product,High,Very High,1.9153158399981325,57.16490244106681,Sticky Active
15782735,Chukwuemeka,626,France,Female,35,3,0.0,1,0,0,80190.36,0,Inactive Disengaged,Zero Balance,Medium,80190.36,13.75,High Churn Risk
15611088,Genovese,790,France,Female,31,9,0.0,2,1,0,84126.75,0,Inactive Disengaged,Zero Balance,Medium,84126.75,50.0,High Churn Risk
15672145,Swift,534,France,Female,34,7,121551.58,2,1,1,70179.0,0,Active Engaged (Multi-Product),High,Medium,0.5773550837012262,74.84465943921694,Sticky Elite
15732628,Ugoji,745,France,Male,46,2,122220.19,1,1,1,118024.1,0,Active Low-Product,High,High,0.9656598827093731,56.12130810760656,Sticky Active
15787470,Parkinson,553,Spain,Male,47,3,116528.15,1,0,0,145704.19,1,Inactive Disengaged,High,High,1.2503668824495846,18.39444149415406,High Churn Risk
15803406,Ross,748,France,Female,26,1,77780.29,1,0,1,183049.41,0,Active Low-Product,High,Very High,2.353386142091498,36.85007501452083,High Churn Risk
15730460,Oleary,722,France,Male,37,2,0.0,1,0,0,120906.83,0,Inactive Disengaged,Zero Balance,High,120906.83,11.25,High Churn Risk
15644572,Turnbull,501,France,Male,40,4,125832.2,1,1,1,100433.83,0,Active Low-Product,Very High,High,0.7981504881064775,61.265271339849576,Sticky Active
15694860,Uspensky,675,France,Female,38,6,68065.8,1,0,0,138777.0,1,Inactive Disengaged,High,High,2.038835379362626,23.96288633564329,High Churn Risk
15658169,Cook,778,Spain,Female,47,6,127299.34,2,1,0,124694.99,0,Inactive Disengaged,Very High,High,0.9795338331382305,47.57374687467728,High Churn Risk
15794396,Newbold,494,Germany,Female,38,7,174937.64,1,1,0,40084.32,0,Inactive Premium,Very High,Low,0.22913359792896523,45.72245802070474,At-Risk Premium
15785798,Uchechukwu,850,France,Male,40,9,0.0,2,0,1,119232.33,0,Active Engaged (Multi-Product),Zero Balance,High,119232.33,60.0,Sticky Multi-Product
15710825,Ch'en,592,Spain,Male,31,7,110071.1,1,0,0,43921.36,0,Inactive Disengaged,High,Low,0.3990235491100833,28.13708401486835,High Churn Risk
15668444,He,590,Spain,Female,44,3,139432.37,1,1,0,62222.81,0,Inactive Premium,Very High,Medium,0.4462547953908021,34.30733086688703,At-Risk Premium
15726631,Hilton,758,France,Female,39,6,127357.76,1,0,1,56577.0,0,Active Low-Product,Very High,Medium,0.44423328242203364,51.326075310099014,Sticky Active
15733797,Sal,506,France,Male,36,5,0.0,2,1,0,164253.35,0,Inactive Disengaged,Zero Balance,Very High,164253.35,40.0,High Churn Risk
15747960,Eluemuno,733,France,Male,33,3,0.0,1,1,1,7666.73,0,Active Low-Product,Zero Balance,Low,7666.73,53.75,Sticky Active
15634632,Titus,711,France,Male,38,3,0.0,2,1,0,68487.51,0,Inactive Disengaged,Zero Balance,Medium,68487.51,35.0,High Churn Risk
15707362,Yin,514,Germany,Male,43,1,95556.31,1,0,1,199273.98,1,Active Low-Product,High,Very High,2.0853870834162245,37.55857064316432,High Churn Risk
15662976,Lettiere,637,Spain,Male,37,8,0.0,1,1,1,186062.36,0,Active Low-Product,Zero Balance,Very High,186062.36,66.25,Sticky Active
15732778,Templeman,468,Germany,Male,29,1,111681.98,2,1,1,195711.16,0,Active Engaged (Multi-Product),High,Very High,1.752381249139305,59.45128856899628,Sticky Multi-Product
15718443,Chibuzo,539,France,Male,39,3,0.0,2,1,0,36692.17,0,Inactive Disengaged,Zero Balance,Low,36692.17,35.0,High Churn Risk
15670039,Sun,509,Spain,Female,25,3,108738.71,2,1,0,106920.57,0,Inactive Disengaged,High,High,0.9832706929234959,39.333979186529476,High Churn Risk
15773792,Evans,662,France,Female,32,4,133950.37,1,1,1,48725.68,1,Active Low-Product,Very High,Low,0.36375648864210947,61.58883577989773,Sticky Active
15613786,Ogbonnaya,818,Spain,Male,26,4,0.0,2,1,1,167036.94,0,Active Engaged (Multi-Product),Zero Balance,Very High,167036.94,62.5,Sticky Elite
15726032,Enyinnaya,608,France,Male,33,9,89968.69,1,1,0,68777.26,0,Inactive Disengaged,High,Medium,0.7644492272897683,47.33586587885145,High Churn Risk
15663252,Olisanugo,850,Spain,Female,32,9,0.0,2,1,1,18924.92,0,Active Engaged (Multi-Product),Zero Balance,Low,18924.92,75.0,Sticky Elite
15593782,Brookes,816,Germany,Female,38,5,130878.75,3,1,0,71905.77,1,Inactive Premium,Very High,Medium,0.5494033263358159,51.4664107745898,At-Risk Premium
15633283,Padovano,536,France,Male,35,8,0.0,2,1,0,64833.28,0,Inactive Disengaged,Zero Balance,Medium,64833.28,47.5,High Churn Risk
15749167,Fisk,753,France,Male,35,3,0.0,2,1,1,184843.77,0,Active Engaged (Multi-Product),Zero Balance,Very High,184843.77,60.0,Sticky Multi-Product
15759298,Shih,631,Spain,Male,27,10,134169.62,1,1,1,176730.02,0,Active Low-Product,Very High,Very High,1.3172035725854139,76.5975743876727,Sticky Active
15683625,Hare,703,France,Male,37,1,149762.08,1,1,0,20629.4,1,Inactive Premium,Very High,Low,0.13774689997027306,29.719040258536843,At-Risk Premium
15635367,Muir,774,France,Male,26,2,93844.69,1,1,0,28415.36,0,Inactive Disengaged,High,Low,0.30278811951832846,29.990350912994195,High Churn Risk
15681705,Fanucci,785,France,Male,28,8,0.0,2,1,0,77231.27,0,Inactive Disengaged,Zero Balance,Medium,77231.27,47.5,High Churn Risk
15603156,Elewechi,571,France,Female,33,1,0.0,2,1,0,102750.7,0,Inactive Disengaged,Zero Balance,High,102750.7,30.0,High Churn Risk
15591986,Johnston,621,Germany,Male,46,6,141078.37,1,0,0,34580.8,1,Inactive Premium,Very High,Low,0.2451159230438866,26.872935192531756,At-Risk Premium
15798888,Pisano,605,Germany,Female,31,1,117992.59,1,1,1,183598.77,0,Active Low-Product,High,Very High,1.556006305088268,53.45280941556789,Sticky Active
15809722,Ankudinov,611,France,Female,40,8,100812.33,2,1,0,147358.27,0,Inactive Disengaged,High,High,1.461694301735693,51.51805888598036,High Churn Risk
15677538,Nwokike,569,France,Male,38,7,0.0,1,1,1,108469.2,0,Active Low-Product,Zero Balance,High,108469.2,63.75,Sticky Active
15797736,Smith,658,France,Male,29,4,80262.6,1,1,1,20612.82,0,Active Low-Product,High,Low,0.2568140477127863,59.449011997261515,Sticky Active
15695585,Atkins,788,Spain,Male,34,6,156478.62,1,0,1,181196.76,0,Active Low-Product,Very High,Very High,1.1579575666147452,52.48674018403249,Sticky Active
15744398,Burns,525,France,Female,23,5,0.0,2,1,0,160249.1,0,Inactive Disengaged,Zero Balance,Very High,160249.1,40.0,High Churn Risk
15750658,Obiuto,798,France,Male,37,8,0.0,3,0,0,110783.28,0,Inactive Disengaged,Zero Balance,High,110783.28,38.75,High Churn Risk
15578186,Pirozzi,486,Germany,Male,37,9,115217.99,2,1,0,144995.33,0,Inactive Disengaged,High,High,1.2584325726167187,54.592222682922774,High Churn Risk
15676519,George,615,Spain,Male,61,9,0.0,2,1,0,150227.85,1,Inactive Disengaged,Zero Balance,Very High,150227.85,50.0,High Churn Risk
15637954,Lewis,730,France,Female,35,0,155470.55,1,1,1,53718.28,0,Active Low-Product,Very High,Medium,0.34551839227176934,52.44656171954119,Sticky Active
15758639,Moran,641,France,Male,37,7,0.0,2,1,0,75248.3,0,Inactive Disengaged,Zero Balance,Medium,75248.3,45.0,High Churn Risk
15613772,Dalrymple,542,France,Male,39,3,135096.77,1,1,1,14353.43,1,Active Low-Product,Very High,Low,0.10624475888832215,59.1345276382933,Sticky Active
15731744,Carslaw,692,France,Male,30,2,0.0,2,0,1,130486.57,0,Active Engaged (Multi-Product),Zero Balance,High,130486.57,42.5,Sticky Multi-Product
15807709,Kirby,714,Germany,Female,55,9,180075.22,1,1,1,100127.71,0,Active Low-Product,Very High,Medium,0.5560296079071407,75.92722562176539,Sticky Active
15714689,Houghton,591,Spain,Male,29,1,97541.24,1,1,1,196356.17,0,Active Low-Product,High,Very High,2.013037326188121,52.63768364079615,Sticky Active
15699005,Martin,710,France,Female,41,2,156067.05,1,1,1,9983.88,0,Active Low-Product,Very High,Low,0.06397132532891901,57.47033631264391,Sticky Active
15624170,Tan,639,France,Female,38,4,81550.94,2,0,1,118974.77,0,Active Engaged (Multi-Product),High,High,1.458883381560267,50.7503611326814,Sticky Multi-Product
15725679,Hsia,531,France,Female,47,6,0.0,1,0,0,194998.34,1,Inactive Disengaged,Zero Balance,Very High,194998.34,21.25,High Churn Risk
15585865,Westerberg,673,France,Female,38,2,170061.92,2,0,0,134901.34,1,Inactive Premium,Very High,High,0.7932437006256272,24.278127326517314,At-Risk Premium
15804256,Hale,765,Germany,Male,36,8,92310.54,2,1,1,72924.56,0,Active Engaged (Multi-Product),High,Medium,0.7899831375362171,76.17920457266135,Sticky Elite
15662403,Kryukova,622,France,Female,32,6,169089.38,2,1,0,101057.95,0,Inactive Premium,Very High,High,0.5976564130969485,49.239364974838985,At-Risk Premium
15733616,Sopuluchukwu,806,France,Male,40,5,80613.93,1,1,1,142838.64,0,Active Low-Product,High,High,1.7718633508706145,61.96301489381605,Sticky Active
15591995,Barry,757,Germany,Male,26,8,121581.56,2,1,1,127059.04,0,Active Engaged (Multi-Product),High,High,1.0450433022630876,77.34585434667916,Sticky Elite
15677020,Selezneva,570,France,Female,58,8,0.0,1,0,1,116503.92,1,Active Low-Product,Zero Balance,High,116503.92,51.25,Sticky Active
15727688,Chizuoke,555,Spain,Male,32,4,0.0,2,1,1,54405.79,0,Active Engaged (Multi-Product),Zero Balance,Medium,54405.79,62.5,Sticky Elite
15715941,Lueck,692,France,Male,54,5,0.0,2,1,1,88721.84,0,Active Engaged (Multi-Product),Zero Balance,Medium,88721.84,65.0,Sticky Elite
15714485,Udinese,774,France,Male,60,5,85891.55,1,1,0,74135.48,1,Inactive Disengaged,High,Medium,0.8631188618803376,37.1733640439431,High Churn Risk
15730059,Udobata,638,Spain,Male,44,9,77637.35,2,1,1,111346.22,0,Active Engaged (Multi-Product),High,High,1.4341652031502472,78.09437788067657,Sticky Elite
15715527,Freeman,543,Spain,Female,41,4,0.0,1,0,0,194902.16,0,Inactive Disengaged,Zero Balance,Very High,194902.16,16.25,High Churn Risk
15576623,Outlaw,584,France,Male,31,5,0.0,2,1,0,31474.27,0,Inactive Disengaged,Zero Balance,Low,31474.27,40.0,High Churn Risk
15805565,Obiuto,691,Germany,Male,30,7,116927.89,1,1,0,21198.39,0,Inactive Disengaged,High,Low,0.18129300637336077,43.41037385936258,High Churn Risk
15677307,Lo,684,Germany,Female,40,6,137326.65,1,1,0,186976.6,0,Inactive Premium,Very High,Very High,1.361536442224126,41.72340356397292,At-Risk Premium
15773890,Okechukwu,733,France,Male,22,5,0.0,2,1,1,117202.19,0,Active Engaged (Multi-Product),Zero Balance,High,117202.19,65.0,Sticky Elite
15598883,King,599,Spain,Female,37,2,0.0,2,1,1,143739.29,0,Active Engaged (Multi-Product),Zero Balance,High,143739.29,57.5,Sticky Multi-Product
15568506,Forbes,524,Germany,Female,31,10,67238.98,2,1,1,161811.23,0,Active Engaged (Multi-Product),High,Very High,2.406473499843397,80.1799319197687,Sticky Elite
15761043,Macleod,632,Germany,Female,38,6,86569.76,2,1,0,98090.91,0,Inactive Disengaged,High,Medium,1.1330720672892327,45.95039533780429,High Churn Risk
15782236,Gibbs,735,Spain,Male,34,5,0.0,2,0,0,71095.41,0,Inactive Disengaged,Zero Balance,Medium,71095.41,25.0,High Churn Risk
15593601,Isayev,734,France,Male,34,6,133598.4,1,1,1,13107.24,0,Active Low-Product,Very High,Low,0.09810852443948102,66.57480737497842,Sticky Active
15682048,Pisano,605,France,Female,51,3,136188.78,1,1,1,67110.59,1,Active Low-Product,Very High,Medium,0.49277258543188773,59.178051684251564,Sticky Active
15746902,Belstead,793,Spain,Male,38,9,0.0,2,1,0,88225.02,0,Inactive Disengaged,Zero Balance,Medium,88225.02,50.0,High Churn Risk
15752081,Vassiliev,468,France,Female,56,10,0.0,3,0,1,62256.87,1,Active Engaged (Multi-Product),Zero Balance,Medium,62256.87,68.75,Sticky Elite
15781307,Schneider,779,Germany,Male,37,7,120092.52,2,1,0,135925.72,0,Inactive Disengaged,High,High,1.1318322587263658,49.78650594749446,High Churn Risk
15775912,Mazzanti,698,France,Male,48,4,101238.24,2,0,1,177815.87,1,Active Engaged (Multi-Product),High,Very High,1.7563927781362245,51.535034304167084,Sticky Multi-Product
15745417,Knipe,707,France,Male,58,6,89685.92,1,0,1,126471.13,0,Active Low-Product,High,High,1.410140185436182,49.82459556587298,High Churn Risk
15671256,Macartney,850,France,Female,35,1,211774.31,1,1,0,188574.12,1,Inactive Premium,Very High,Very High,0.8904443110011266,32.19065054460957,At-Risk Premium
15653547,Madukwe,850,France,Male,56,7,131317.48,1,1,1,119175.45,0,Active Low-Product,Very High,High,0.9075299226734881,68.98389715720833,Sticky Active
15595766,Watts,527,Spain,Male,37,5,93722.73,2,1,1,139093.73,0,Active Engaged (Multi-Product),High,High,1.484082312985196,68.73548997523257,Sticky Elite
15742358,Humphreys,696,Germany,Male,32,8,101160.99,1,1,1,115916.55,0,Active Low-Product,High,High,1.1458508279641395,70.28195536482562,Sticky Active
15763274,Wu,661,France,Male,48,3,120320.54,1,0,0,96463.25,0,Inactive Disengaged,High,Medium,0.8017122287497318,18.54559409958043,High Churn Risk
